218;195;365;127
215;183;374;150
216;169;377;178
219;154;372;204
226;142;360;231
237;129;341;252
249;123;317;267
264;118;294;273
274;118;274;275
283;121;263;276
285;123;255;277
283;123;257;276
278;119;266;277
266;116;285;275
252;116;306;268
234;121;328;255
216;136;350;234
205;159;364;209
206;183;369;179
216;210;362;150
234;231;348;124
258;246;326;105
283;252;295;98
310;249;268;101
334;242;244;114
354;229;224;136
368;215;215;165
375;195;215;198
376;178;226;229
370;163;244;256
359;151;264;277
346;148;290;290
336;146;312;298
327;148;324;300
322;152;338;303
319;153;340;302
323;153;334;302
327;150;324;298
332;150;311;295
339;145;289;285
347;141;270;272
355;139;249;256
360;142;230;230
366;148;219;202
368;162;215;169
362;180;217;135
351;199;230;106
332;210;247;82
308;222;276;69
282;229;308;70
255;225;338;84
234;212;362;115
219;193;373;154
215;169;368;198
221;151;348;242
233;140;318;268
248;133;284;281
257;133;257;285
260;136;237;282
258;137;225;278
250;137;225;276
239;134;233;273
227;131;245;269
214;130;265;265
201;132;282;255
191;138;301;242
183;148;316;223
179;162;323;201
178;178;323;172
184;198;314;144
197;216;297;118
213;229;272;100
233;238;242;93
253;241;215;93
271;238;189;101
285;230;169;121
294;218;154;150
294;202;149;181
293;190;152;212
283;174;164;241
271;164;178;263
257;159;196;277
244;156;209;287
235;156;220;290
232;157;224;290
233;156;221;289
239;155;215;287
248;153;203;281
261;153;190;272
274;153;175;258
286;157;162;240
298;165;151;216
307;177;147;188
310;193;154;158
306;208;171;126
294;223;198;98
276;234;237;85
255;236;278;80
239;229;321;95
225;214;356;123
219;196;376;159
224;177;382;195
235;161;377;224
252;151;367;247
268;145;356;260
286;142;345;268
300;140;339;268
313;140;336;267
321;141;336;265
328;141;337;261
333;142;338;258
340;141;341;256
345;142;341;259
351;142;341;261
357;143;343;264
366;141;346;265
374;139;350;268
381;139;355;268
388;138;361;269
395;138;368;270
402;139;374;271
408;141;380;271
413;143;383;269
420;145;383;266
425;146;381;264
428;146;378;263
428;146;375;265
423;142;373;267
416;138;371;270
404;135;369;270
389;132;366;272
372;128;363;272
355;124;357;268
338;122;352;266
318;122;346;263
301;123;340;261
285;126;334;260
267;130;324;261
250;134;316;263
233;139;304;265
219;145;293;269
208;148;282;276
202;148;267;278
199;149;254;281
200;147;243;282
205;144;233;283
211;141;226;281
217;138;222;280
229;135;222;278
244;134;223;274
261;134;227;269
280;135;232;265
299;136;238;263
317;135;245;260
333;138;251;258
346;141;260;259
360;144;267;260
372;147;276;261
383;151;291;264
394;153;305;268
405;154;321;272
410;155;343;278
413;153;360;283
412;154;376;285
409;151;387;287
406;149;393;289
404;148;395;289
402;146;392;289
396;145;386;287
386;143;379;286
374;144;368;283
360;143;354;282
343;143;342;283
328;141;327;281
318;140;317;283
308;137;303;284
296;137;291;283
282;136;275;286
269;138;260;286
254;138;249;285
245;140;236;287
240;139;226;284
240;139;220;281
243;136;216;279
252;135;216;276
265;133;219;273
280;131;227;269
298;132;235;265
318;132;249;264
338;133;262;261
353;134;279;261
365;131;292;262
372;130;302;266
376;127;320;265
381;127;333;265
385;129;350;270
391;130;367;272
394;129;381;273
395;130;397;272
396;130;407;269
395;129;414;268
394;129;417;265
391;125;416;265
388;124;412;264
381;124;404;266
373;124;392;265
361;124;379;268
346;127;363;269
331;128;347;272
315;129;333;273
302;130;318;275
289;132;304;278
275;135;289;283
260;136;273;283
244;140;258;286
230;141;242;288
221;141;230;286
221;140;223;284
227;137;219;281
236;134;221;278
251;134;222;276
268;133;230;272
286;133;239;271
301;133;250;271
318;133;261;270
331;133;275;271
339;133;290;272
347;133;304;273
356;133;321;275
366;134;336;274
375;133;355;273
386;133;372;272
394;130;387;270
398;129;398;268
399;125;406;266
396;122;408;263
391;121;408;262
384;119;401;263
371;118;390;262
358;119;378;265
343;122;363;267
327;124;348;269
311;125;334;270
298;127;320;272
286;130;305;273
272;133;290;275
255;137;275;277
237;141;261;280
222;143;244;283
215;146;231;285
218;143;221;282
225;141;216;281
237;142;215;278
252;143;216;275
273;141;223;273
293;144;231;272
313;146;243;272
330;147;258;275
339;145;273;277
342;142;288;282
347;141;306;283
352;141;328;284
358;140;348;283
363;139;365;282
369;137;383;279
375;135;399;275
378;133;410;271
379;131;418;266
377;129;422;264
372;128;420;263
362;127;414;265
351;127;401;267
338;128;384;269
323;128;362;272
311;128;337;274
300;125;311;275
294;124;287;277
288;124;267;272
281;125;245;273
273;130;226;270
265;133;208;269
255;135;197;265
249;135;191;261
243;135;192;258
243;133;197;255
246;134;202;255
254;135;210;257
263;138;217;258
275;141;224;261
292;143;232;265
307;147;241;271
323;150;249;273
341;153;258;272
355;153;267;271
367;153;277;269
376;152;285;269
380;149;292;270
380;149;299;273
377;150;301;276
373;152;298;282
368;156;289;288
361;161;278;292
355;168;262;293
349;176;242;289
343;183;223;280
338;190;207;268
334;196;196;251
329;204;188;235
320;211;183;215
313;220;180;200
303;227;180;181
295;235;181;165
287;242;187;152
281;248;191;143
280;254;196;137
286;258;200;137
298;260;202;145
316;260;203;161
340;257;205;182
363;248;215;211
382;232;227;238
393;213;250;262
398;192;278;281
398;169;309;291
390;151;343;291
377;132;371;282
361;123;395;268
344;116;413;249
326;118;425;229
308;126;434;206
292;141;435;182
281;161;431;160
276;187;419;140
273;211;400;126
276;235;382;115
279;252;362;110
282;263;341;110
283;270;327;113
281;269;315;116
273;265;314;118
262;255;318;118
251;244;331;117
237;224;350;121
228;201;366;131
224;169;381;151
233;139;385;179
252;109;370;209
281;89;340;235
317;84;301;243
355;100;265;234
378;132;238;212
383;172;223;179
366;213;227;147
342;242;248;121
312;259;274;108
284;265;304;108
263;263;325;117
250;262;336;127
246;258;342;130
248;258;338;128
258;258;327;121
275;254;311;110
296;253;281;104
318;243;247;107
338;222;213;124
350;194;193;153
351;162;195;196
340;134;218;230
313;110;250;248
277;101;292;252
240;106;320;241
211;128;342;221
193;156;350;196
186;196;345;170
195;228;332;149
209;254;308;136
225;269;285;131
240;279;262;132
251;281;248;136
253;281;241;140
252;279;242;141
242;273;250;139
229;266;261;137
215;252;277;135
199;233;299;138
187;208;319;146
178;176;333;162
180;144;336;181
193;113;329;202
216;93;310;219
246;76;283;229
280;75;255;231
312;89;225;222
340;117;202;204
351;155;189;180
343;196;187;154
326;225;198;127
301;247;218;113
273;260;239;106
250;264;260;108
232;265;274;114
222;264;279;117
220;264;277;119
227;264;267;115
239;264;251;109
259;260;227;107
280;250;200;111
299;235;176;126
310;212;162;153
311;186;162;187
307;157;180;224
288;134;210;253
261;121;245;265
231;117;284;267
202;131;310;253
184;156;326;234
181;192;333;208
188;229;322;181
209;257;304;159
233;277;277;146
255;285;249;145
272;288;227;149
281;290;218;155
283;292;217;157
276;293;219;155
266;292;233;150
252;288;248;144
236;278;266;138
220;262;289;136
207;241;313;137
198;212;334;148
193;180;348;162
199;149;355;179
212;121;350;199
232;96;339;214
260;78;319;228
291;73;293;234
323;77;267;228
351;94;243;213
370;120;225;189
379;153;216;165
372;184;218;138
357;212;230;113
333;233;248;97
306;245;269;89
281;252;292;91
260;250;308;97
244;247;320;107
238;247;321;114
240;250;315;113
248;253;301;110
265;256;280;106
287;254;253;105
308;245;225;114
327;226;200;137
341;204;192;167
347;174;197;205
335;148;221;235
315;126;254;253
285;116;293;261
254;118;324;250
227;135;348;231
212;164;361;205
208;198;361;177
217;226;347;152
233;251;323;133
255;267;296;124
275;276;268;128
290;276;244;135
299;276;233;145
303;276;228;150
302;276;229;150
293;277;236;146
282;275;248;140
267;269;264;134
252;260;280;128
236;244;301;126
223;225;320;128
214;202;339;136
209;175;352;150
211;150;361;167
218;125;358;187
232;105;347;208
252;89;330;222
276;79;310;232
303;79;284;234
330;89;261;229
353;109;239;215
368;136;223;195
374;166;217;172
366;198;219;143
354;222;229;122
335;239;247;107
313;249;267;98
297;254;287;95
287;254;299;98
282;256;304;102
285;255;301;106
291;254;291;107
303;251;271;109
